title_id,title_name,genre,region,licensing_cost,viewing_hours,ad_revenue,churn_risk_score,strategic_score
NFLX-2299,Rising Rivalry 1,Sci-Fi,UCAN,33588536,7335949,47671807,2,9
NFLX-2300,Ultimate Kingdom 2,Drama,APAC,16170035,2922335,16903805,10,5
NFLX-2301,Shadow Hearts 2,Sci-Fi,EMEA,39871863,8637491,57459206,7,7
NFLX-2302,Rising Legacy 3,Sci-Fi,UCAN,3435502,511819,3247909,6,5
NFLX-2303,Dark Rivalry 3,Sci-Fi,LATAM,17084919,2414500,25465958,7,1
NFLX-2304,Rising Frontier 4,Drama,LATAM,33831044,8404828,30915555,9,7
NFLX-2305,Global Legacy 2,Comedy,UCAN,14032128,2812177,12404789,10,10
NFLX-2306,Royal Legacy 1,Sci-Fi,EMEA,2676590,422296,4150552,8,2
NFLX-2307,Dark Chronicles 4,Sci-Fi,APAC,37730379,9829570,42709004,2,7
NFLX-2308,Ultimate Protocol 1,Fantasy,EMEA,7111711,1218102,8999639,8,9
NFLX-2309,Lost Protocol 1,Sci-Fi,UCAN,14326642,2597860,22443594,6,9
NFLX-2310,Ultimate Vengeance 1,Drama,APAC,11671463,2820750,14548354,8,9
NFLX-2311,Golden Legacy 4,Comedy,APAC,4274074,872897,5864230,7,2
NFLX-2312,Infinite Legacy 1,Animation,APAC,10876958,1702292,9830842,10,10
NFLX-2313,Wild Horizon 3,Romance,APAC,8594299,1781852,10557056,4,1
NFLX-2314,Silent Horizon 1,Drama,LATAM,19746551,4764300,24438803,9,6
NFLX-2315,Lost Kingdom 1,Drama,LATAM,17739808,3064886,23688031,3,4
NFLX-2316,Infinite Heist 2,Sci-Fi,APAC,39764067,11881366,33021717,10,7
NFLX-2317,Shadow Protocol 4,Documentary,APAC,32186108,8502039,26261884,6,2
NFLX-2318,Infinite Frontier 1,Crime,EMEA,10031979,1303007,8743412,2,7
NFLX-2319,Rising Heist 4,Sci-Fi,UCAN,32735254,5210320,50484142,6,1
NFLX-2320,Wild Hearts 3,Comedy,EMEA,14719113,3607225,20051156,10,9
NFLX-2321,Dark Frontier 2,Documentary,EMEA,34281878,4259362,29234444,5,2
NFLX-2322,Golden Horizon 1,Drama,EMEA,15843311,2189040,13268465,2,7
NFLX-2323,Silent Vengeance 3,Fantasy,APAC,20015368,5263117,22485742,4,10
NFLX-2324,Lost Empire 3,Fantasy,UCAN,6772826,833556,5435275,2,5
NFLX-2325,Silent Horizon 3,Comedy,APAC,34427848,7757881,50134187,7,2
NFLX-2326,Lost Kingdom 2,Fantasy,EMEA,22038698,6272013,30756501,2,3
NFLX-2327,Shadow Chronicles 4,Romance,EMEA,7108918,1610948,6449133,10,8
NFLX-2328,Shadow Chronicles 3,Action,EMEA,10886068,3146072,11986697,1,10
NFLX-2329,Silent Heist 2,Unscripted,UCAN,10801766,1865350,11196123,6,5
NFLX-2330,Infinite Kingdom 4,Comedy,UCAN,24531888,3393108,20894453,8,4
NFLX-2331,Global Hearts 4,Sci-Fi,EMEA,26288196,6725723,37970858,8,9
NFLX-2332,Wild Empire 4,Drama,LATAM,7056712,1236626,8392835,4,9
NFLX-2333,Global Heist 4,Documentary,UCAN,20747691,3700914,24951253,8,3
NFLX-2334,Infinite Legacy 2,Animation,LATAM,22802341,5821741,22976736,9,7
NFLX-2335,Ultimate Kingdom 2,Fantasy,EMEA,3566421,703119,4133324,3,1
NFLX-2336,Silent Rivalry 4,Crime,LATAM,32593793,8954819,50731466,4,6
NFLX-2337,Dark Vengeance 4,Romance,APAC,9785394,1395088,10631905,9,7
NFLX-2338,Golden Hearts 4,Animation,UCAN,27775523,6803194,42128154,5,9
NFLX-2339,Shadow Horizon 2,Comedy,UCAN,22955222,5966882,32691396,5,1
NFLX-2340,Lost Legacy 2,Romance,LATAM,39269495,5304737,44551086,6,10
NFLX-2341,Silent Horizon 3,Drama,EMEA,13374973,3381407,17995346,7,8
NFLX-2342,Global Vengeance 4,Fantasy,APAC,34041778,6194485,46587669,3,7
NFLX-2343,Secret Frontier 1,Crime,EMEA,10375913,2135718,15315496,7,3
NFLX-2344,Silent Vengeance 2,Comedy,UCAN,12315436,2904271,11580856,8,2
NFLX-2345,Secret Chronicles 4,Action,APAC,29083434,8561236,37383782,2,7
NFLX-2346,Ultimate Legacy 3,Comedy,EMEA,8151755,2206573,8405764,7,10
NFLX-2347,Shadow Empire 1,Action,LATAM,7450153,2175174,10940077,1,4
NFLX-2348,Royal Heist 2,Drama,LATAM,28229964,8387417,45052804,9,1
NFLX-2349,Secret Odyssey 2,Unscripted,EMEA,33749466,4417771,49377500,9,1
NFLX-2350,Secret Kingdom 4,Drama,LATAM,5894550,913202,6602188,1,6
NFLX-2351,Wild Legacy 1,Documentary,LATAM,14504182,3920821,13747059,3,5
NFLX-2352,Rising Horizon 2,Sci-Fi,APAC,11231357,2929739,14045498,7,4
NFLX-2353,Shadow Legacy 2,Animation,UCAN,27189096,4853725,38200290,1,3
NFLX-2354,Lost Frontier 3,Sci-Fi,LATAM,15590524,3837273,14059167,8,3
NFLX-2355,Shadow Chronicles 2,Animation,UCAN,26512516,6294048,25923061,5,10
NFLX-2356,Infinite Legacy 2,Unscripted,APAC,30870955,5544515,34455266,3,8
NFLX-2357,Ultimate Hearts 3,Action,LATAM,39967535,9281147,47617384,10,6
NFLX-2358,Global Kingdom 1,Fantasy,APAC,20723432,4048638,30108071,8,6
NFLX-2359,Infinite Legacy 2,Drama,UCAN,7431187,2018554,9304112,3,10
NFLX-2360,Global Heist 2,Sci-Fi,EMEA,20585218,3352825,30995026,1,5
NFLX-2361,Rising Hearts 1,Animation,LATAM,12133504,2217146,18430814,4,4
NFLX-2362,Dark Heist 1,Comedy,LATAM,24492820,3617921,20911688,6,6
NFLX-2363,Lost Legacy 1,Animation,LATAM,23158947,6098182,23782939,1,4
NFLX-2364,Infinite Frontier 3,Crime,LATAM,16982155,2533673,16204346,4,7
NFLX-2365,Ultimate Frontier 4,Comedy,UCAN,36564547,8101954,30031260,9,4
NFLX-2366,Secret Heist 3,Documentary,UCAN,11350986,1479666,17069193,6,10
NFLX-2367,Infinite Protocol 2,Drama,UCAN,10072605,2108743,10013997,4,2
NFLX-2368,Silent Kingdom 3,Animation,EMEA,19146546,5421432,17768808,7,3
NFLX-2369,Royal Odyssey 1,Animation,LATAM,30573946,9095047,32821689,2,10
NFLX-2370,Ultimate Heist 4,Romance,UCAN,15873299,2968749,13966910,7,3
NFLX-2371,Infinite Odyssey 4,Action,LATAM,34638006,6642029,45155637,7,2
NFLX-2372,Ultimate Vengeance 1,Animation,APAC,8584304,2214419,9947964,1,1
NFLX-2373,Royal Frontier 2,Fantasy,EMEA,21666474,3654847,32492083,4,3
NFLX-2374,Golden Chronicles 1,Action,LATAM,22771076,4035105,24677028,5,4
NFLX-2375,Golden Heist 1,Animation,UCAN,20599956,5591588,20398287,9,8
NFLX-2376,Silent Frontier 4,Comedy,EMEA,31781975,4539513,40819869,5,3
NFLX-2377,Ultimate Chronicles 2,Documentary,EMEA,36718695,8310400,52616918,1,5
NFLX-2378,Shadow Kingdom 4,Drama,APAC,33565161,9039523,43877650,4,4
NFLX-2379,Dark Heist 4,Action,UCAN,24522855,7104175,36737337,3,6
NFLX-2380,Silent Vengeance 3,Unscripted,EMEA,4347354,782688,6550316,9,6
NFLX-2381,Golden Hearts 2,Fantasy,LATAM,22017719,5458374,29934775,8,3
NFLX-2382,Infinite Heist 1,Fantasy,EMEA,27202521,6488431,32256858,3,6
NFLX-2383,Rising Empire 3,Action,UCAN,39799100,8755039,44313595,3,3
NFLX-2384,Lost Legacy 1,Fantasy,LATAM,24167199,5787171,33434567,7,3
NFLX-2385,Rising Kingdom 2,Fantasy,APAC,13163640,2176625,16733433,3,1
NFLX-2386,Secret Heist 2,Crime,EMEA,6351189,1417658,6541590,10,1
NFLX-2387,Global Frontier 4,Unscripted,LATAM,30254998,5862924,25166287,1,5
NFLX-2388,Lost Legacy 3,Unscripted,LATAM,12922625,3495204,11028202,1,1
NFLX-2389,Golden Empire 1,Drama,UCAN,39082283,7297928,38131990,4,9
NFLX-2390,Royal Heist 2,Comedy,EMEA,31617062,9198503,27662302,4,7
NFLX-2391,Global Vengeance 1,Unscripted,UCAN,35992308,7466735,32927668,1,6
NFLX-2392,Infinite Odyssey 4,Sci-Fi,APAC,4183800,830345,4933542,3,7
NFLX-2393,Rising Empire 3,Drama,UCAN,38915993,7913379,41268524,4,5
NFLX-2394,Infinite Chronicles 4,Unscripted,LATAM,15460672,2427410,20696232,4,7
NFLX-2395,Secret Legacy 3,Documentary,UCAN,29710665,8585325,30891254,2,7
NFLX-2396,Lost Odyssey 3,Sci-Fi,LATAM,31354420,6414371,29565389,7,9
NFLX-2397,Lost Kingdom 4,Drama,APAC,14487382,3314610,20746384,3,10
NFLX-2398,Global Odyssey 4,Sci-Fi,APAC,22497869,3105057,33447095,9,8
NFLX-2399,Global Chronicles 4,Animation,LATAM,12071952,1845745,12552702,3,5
NFLX-2400,Shadow Empire 4,Documentary,EMEA,18439480,3859712,15898806,4,5
NFLX-2401,Lost Horizon 3,Crime,APAC,38926501,8666949,39098662,1,3
NFLX-2402,Lost Odyssey 3,Crime,APAC,9681531,2151309,10982896,5,8
NFLX-2403,Ultimate Empire 4,Documentary,UCAN,1311207,158103,2076168,6,4
NFLX-2404,Shadow Protocol 3,Romance,EMEA,12202516,3059174,10653970,4,6
NFLX-2405,Royal Frontier 1,Drama,LATAM,32507947,5433152,39884143,7,1
NFLX-2406,Rising Kingdom 4,Sci-Fi,EMEA,15406823,4500538,17941069,9,5
NFLX-2407,Rising Empire 4,Drama,APAC,25677667,6559091,22233868,6,7
NFLX-2408,Rising Horizon 4,Comedy,APAC,16192740,4638101,18189397,2,6
NFLX-2409,Wild Odyssey 1,Fantasy,EMEA,35230796,7850323,49225731,1,3
NFLX-2410,Silent Kingdom 2,Animation,UCAN,1244436,218338,1769160,1,8
NFLX-2411,Wild Hearts 4,Drama,EMEA,16350301,4177857,17832827,7,1
NFLX-2412,Lost Legacy 2,Crime,APAC,18418674,4173399,28215151,4,4
NFLX-2413,Global Horizon 4,Romance,LATAM,1993384,408206,2898258,2,9
NFLX-2414,Ultimate Heist 2,Unscripted,APAC,32401868,7634759,49541796,2,10
NFLX-2415,Global Hearts 4,Fantasy,APAC,22585314,5799613,22007671,10,1
NFLX-2416,Infinite Kingdom 2,Animation,APAC,14213718,3786209,14835482,9,10
NFLX-2417,Shadow Kingdom 4,Drama,EMEA,22152865,6023179,32753640,5,10
NFLX-2418,Ultimate Heist 1,Romance,UCAN,18106798,4001352,23870723,2,9
NFLX-2419,Infinite Rivalry 4,Drama,APAC,26723067,7242177,25780977,2,7
NFLX-2420,Ultimate Frontier 1,Romance,LATAM,39437676,10175424,49891951,9,10
NFLX-2421,Secret Rivalry 2,Romance,UCAN,38205268,9415192,35268611,4,4
NFLX-2422,Silent Chronicles 4,Drama,APAC,21166911,3193892,27275613,10,5
NFLX-2423,Ultimate Legacy 2,Animation,LATAM,6345050,1032548,8500193,6,5
NFLX-2424,Wild Rivalry 1,Sci-Fi,EMEA,24578159,5650254,34902704,7,8
NFLX-2425,Global Horizon 2,Sci-Fi,EMEA,36645386,4410584,42191715,5,10
NFLX-2426,Shadow Heist 3,Crime,EMEA,16965673,4165538,24589680,2,8
NFLX-2427,Golden Hearts 1,Unscripted,APAC,34188511,4136962,50873390,7,5
NFLX-2428,Wild Empire 1,Action,UCAN,7409270,2023949,8177544,10,3
NFLX-2429,Wild Hearts 1,Action,UCAN,13902522,3606980,21570957,2,8
NFLX-2430,Global Frontier 2,Unscripted,EMEA,3354226,431441,3880883,1,9
NFLX-2431,Wild Hearts 1,Fantasy,UCAN,30984979,4556033,28737552,3,10
NFLX-2432,Infinite Hearts 2,Documentary,EMEA,35838006,10406452,38024095,1,8
NFLX-2433,Ultimate Hearts 3,Animation,LATAM,31834918,4329138,41547009,7,9
NFLX-2434,Global Horizon 1,Animation,APAC,7893966,1618299,7398164,7,3
NFLX-2435,Global Hearts 1,Fantasy,LATAM,1623609,229916,1610760,1,3
NFLX-2436,Infinite Empire 3,Documentary,EMEA,15152685,3440798,16074738,3,5
NFLX-2437,Lost Hearts 4,Drama,UCAN,12488509,3176429,10100226,3,5
NFLX-2438,Ultimate Rivalry 3,Crime,APAC,1746034,504572,2214762,3,4
NFLX-2439,Silent Protocol 2,Drama,LATAM,37498438,8346316,57281794,7,1
NFLX-2440,Dark Frontier 4,Romance,UCAN,9348918,1616015,14347154,7,6
NFLX-2441,Ultimate Vengeance 3,Drama,EMEA,24314238,6261832,23775549,5,9
NFLX-2442,Secret Vengeance 4,Action,EMEA,1591749,441339,2509739,5,9
NFLX-2443,Shadow Heist 1,Action,APAC,33947928,6331253,33914514,7,7
NFLX-2444,Ultimate Empire 2,Crime,APAC,3079689,816805,3402833,10,10
NFLX-2445,Shadow Horizon 3,Animation,UCAN,9180381,1614591,10082505,8,3
NFLX-2446,Ultimate Vengeance 1,Documentary,LATAM,35694227,5348473,39604931,7,10
NFLX-2447,Royal Heist 1,Unscripted,APAC,27219739,5489319,23358269,10,10
NFLX-2448,Infinite Heist 2,Action,APAC,10856235,2743399,13791654,9,4
NFLX-2449,Dark Protocol 4,Unscripted,APAC,33747893,5187469,39172929,7,1
NFLX-2450,Rising Chronicles 2,Documentary,LATAM,3778652,1043089,4604687,5,10
NFLX-2451,Dark Chronicles 3,Crime,LATAM,6179946,881815,5709073,1,1
NFLX-2452,Global Chronicles 3,Documentary,UCAN,31800269,4656288,49098247,10,2
NFLX-2453,Rising Vengeance 2,Drama,EMEA,38350942,6676646,32850403,1,4
NFLX-2454,Shadow Frontier 4,Action,LATAM,36977965,4658149,43488373,10,9
NFLX-2455,Infinite Rivalry 3,Unscripted,EMEA,11221909,2694192,15641391,3,5
NFLX-2456,Global Protocol 2,Drama,LATAM,16172083,2616367,17295507,10,8
NFLX-2457,Infinite Horizon 1,Animation,EMEA,37993676,7299427,57924978,10,9
NFLX-2458,Global Rivalry 3,Unscripted,LATAM,789497,188372,685393,4,1
NFLX-2459,Silent Frontier 4,Unscripted,UCAN,35812165,6445365,40986691,8,3
NFLX-2460,Wild Vengeance 3,Drama,EMEA,17136878,3004500,24614077,5,2
NFLX-2461,Golden Heist 3,Crime,UCAN,13530606,3130455,16043638,7,2
NFLX-2462,Global Legacy 4,Romance,APAC,13683488,1822495,17978609,6,1
NFLX-2463,Dark Horizon 1,Animation,LATAM,3519127,633564,3228060,10,10
NFLX-2464,Royal Vengeance 1,Animation,LATAM,35103773,5539168,41683041,1,4
NFLX-2465,Rising Vengeance 2,Documentary,EMEA,18959076,3253188,28008298,10,1
NFLX-2466,Rising Kingdom 4,Drama,APAC,36372714,5207144,41202510,4,6
NFLX-2467,Secret Legacy 4,Unscripted,EMEA,5614791,1288561,7983748,8,1
NFLX-2468,Golden Hearts 3,Sci-Fi,APAC,16531789,2479149,25935250,9,10
NFLX-2469,Lost Chronicles 3,Action,APAC,13424205,1700405,21173735,2,9
NFLX-2470,Lost Hearts 1,Action,EMEA,37048093,9306686,51629855,2,6
NFLX-2471,Silent Odyssey 3,Animation,APAC,25044759,6009564,25022245,7,1
NFLX-2472,Wild Kingdom 4,Drama,UCAN,19629814,3224185,15881429,1,5
NFLX-2473,Lost Odyssey 1,Fantasy,EMEA,1733124,285542,2765318,9,3
NFLX-2474,Ultimate Chronicles 1,Crime,APAC,26917823,6947286,38092928,1,4
NFLX-2475,Shadow Protocol 4,Documentary,UCAN,30351099,3710135,37251195,7,6
NFLX-2476,Ultimate Frontier 3,Sci-Fi,APAC,19457217,4819025,26338054,4,4
NFLX-2477,Golden Empire 3,Unscripted,LATAM,13927647,2147325,11760435,8,5
NFLX-2478,Rising Legacy 1,Unscripted,APAC,3356924,985901,4043318,9,8
NFLX-2479,Global Frontier 2,Drama,UCAN,6718067,1680319,8281234,5,4
NFLX-2480,Secret Chronicles 2,Comedy,APAC,25905558,4672104,22802278,5,9
NFLX-2481,Lost Hearts 1,Action,LATAM,27299300,6509931,27102064,2,10
NFLX-2482,Wild Horizon 1,Documentary,APAC,11165760,1970054,10243379,10,8
NFLX-2483,Wild Legacy 4,Romance,EMEA,24884573,4313189,34065350,1,9
NFLX-2484,Wild Rivalry 2,Crime,UCAN,30282446,5210687,42412746,2,10
NFLX-2485,Royal Protocol 2,Animation,EMEA,28767900,5968337,43184052,7,7
NFLX-2486,Ultimate Horizon 2,Crime,EMEA,39169336,4719892,43115315,4,1
NFLX-2487,Ultimate Vengeance 4,Sci-Fi,EMEA,1603530,332747,1449257,9,8
NFLX-2488,Global Empire 4,Fantasy,APAC,3749323,998325,3991211,7,4
NFLX-2489,Global Horizon 4,Crime,APAC,1061277,152046,1163978,9,2
NFLX-2490,Wild Rivalry 4,Documentary,UCAN,37075583,4522139,47093949,4,10
NFLX-2491,Global Frontier 1,Comedy,UCAN,16422087,2393834,21533882,3,1
NFLX-2492,Royal Odyssey 3,Comedy,LATAM,31374643,6975093,44099599,10,6
NFLX-2493,Dark Chronicles 2,Unscripted,UCAN,3824505,826170,4966596,1,3
NFLX-2494,Silent Protocol 4,Documentary,EMEA,17799965,5280659,25793149,10,3
NFLX-2495,Global Protocol 3,Fantasy,EMEA,19647050,3153807,30267913,2,2
NFLX-2496,Shadow Legacy 1,Fantasy,APAC,23844541,5133506,31078983,5,5
NFLX-2497,Lost Horizon 4,Comedy,LATAM,25397031,5302854,23353241,8,1
NFLX-2498,Lost Vengeance 4,Unscripted,UCAN,16252714,3145062,25607873,7,3
NFLX-2499,Rising Hearts 4,Drama,APAC,1203636,331559,1248250,3,7
NFLX-2500,Infinite Legacy 2,Crime,EMEA,4720330,876706,5158272,2,6
NFLX-2501,Dark Rivalry 1,Sci-Fi,APAC,15961846,3739309,21444941,2,7
NFLX-2502,Silent Chronicles 3,Unscripted,UCAN,23777447,5301768,29038146,6,3
NFLX-2503,Ultimate Odyssey 3,Sci-Fi,LATAM,16961465,2974469,21584897,10,5
NFLX-2504,Global Vengeance 4,Documentary,EMEA,14847483,3950871,13031027,8,10
NFLX-2505,Global Protocol 4,Sci-Fi,UCAN,35712882,7702307,46776018,7,5
NFLX-2506,Golden Horizon 2,Unscripted,EMEA,26561274,5834747,40058113,4,6
NFLX-2507,Golden Frontier 4,Documentary,APAC,27074309,3282619,33505835,8,1
NFLX-2508,Ultimate Empire 4,Romance,UCAN,36877090,10104210,37330212,2,10
NFLX-2509,Ultimate Heist 1,Animation,EMEA,29523687,4696111,35165519,3,10
NFLX-2510,Golden Kingdom 2,Comedy,LATAM,38451566,7416424,61469949,5,1
NFLX-2511,Ultimate Hearts 2,Action,LATAM,11496835,3314064,16697792,8,7
NFLX-2512,Royal Frontier 2,Documentary,LATAM,29980659,4875343,35338748,3,4
NFLX-2513,Golden Hearts 3,Comedy,UCAN,9671143,1477992,9580609,10,2
NFLX-2514,Rising Vengeance 1,Sci-Fi,APAC,13176788,3474820,12944383,9,5
NFLX-2515,Rising Heist 2,Documentary,APAC,5238027,1123812,6724159,10,1
NFLX-2516,Wild Kingdom 3,Action,UCAN,22528865,5501725,33211892,3,7
NFLX-2517,Global Kingdom 3,Unscripted,UCAN,14038509,2243419,17420263,1,1
NFLX-2518,Golden Horizon 3,Crime,LATAM,10883450,2791672,10311459,3,3
NFLX-2519,Silent Kingdom 4,Romance,LATAM,14173567,2757469,21988684,9,1
NFLX-2520,Infinite Horizon 3,Romance,UCAN,30225860,6665772,24264087,1,4
NFLX-2521,Infinite Legacy 3,Animation,EMEA,11872651,3126149,15424045,3,5
NFLX-2522,Secret Vengeance 1,Romance,EMEA,4100105,858113,3713961,1,7
NFLX-2523,Silent Protocol 2,Unscripted,APAC,28702365,6384882,26124206,1,7
NFLX-2524,Ultimate Legacy 1,Crime,APAC,13311771,3184505,19220602,6,7
NFLX-2525,Rising Horizon 1,Documentary,APAC,18435903,3824089,19395473,10,4
NFLX-2526,Secret Hearts 2,Animation,APAC,39041654,9660940,57426926,10,2
NFLX-2527,Rising Frontier 4,Drama,EMEA,21544178,3679254,17480188,4,3
NFLX-2528,Infinite Horizon 3,Crime,LATAM,9344147,2761800,13046683,5,7
NFLX-2529,Secret Heist 1,Comedy,UCAN,7501427,1289472,7978783,6,4
NFLX-2530,Rising Legacy 1,Sci-Fi,LATAM,30727847,7553584,35323193,3,3
NFLX-2531,Dark Frontier 3,Romance,EMEA,12084667,3471271,17660154,3,6
NFLX-2532,Infinite Vengeance 4,Fantasy,APAC,4809327,1247458,7107203,9,3
NFLX-2533,Ultimate Empire 4,Fantasy,APAC,4379467,956466,4659149,5,2
NFLX-2534,Infinite Hearts 1,Unscripted,UCAN,13916975,2309872,18903793,6,7
NFLX-2535,Rising Kingdom 3,Unscripted,UCAN,22281342,5427862,27010581,10,5
NFLX-2536,Royal Horizon 2,Fantasy,LATAM,748792,205509,1111995,8,3
NFLX-2537,Dark Horizon 1,Drama,UCAN,39015796,7611691,58681534,7,7
NFLX-2538,Ultimate Legacy 1,Unscripted,EMEA,24412809,6148167,37124429,9,7
NFLX-2539,Rising Protocol 4,Fantasy,APAC,22140843,5680384,23518504,8,6
NFLX-2540,Secret Heist 3,Romance,APAC,18927904,2449546,15228950,9,8
NFLX-2541,Lost Hearts 4,Fantasy,LATAM,20040097,3694079,26986689,7,7
NFLX-2542,Lost Odyssey 3,Sci-Fi,LATAM,12252445,3370445,18543086,5,2
NFLX-2543,Shadow Frontier 4,Documentary,UCAN,10144905,2738858,14622261,4,9
NFLX-2544,Infinite Hearts 4,Drama,LATAM,21859235,6035495,31837227,2,8
NFLX-2545,Global Empire 4,Crime,UCAN,20518509,3451225,29709000,4,9
NFLX-2546,Wild Horizon 1,Comedy,UCAN,22832792,4961573,31624732,9,4
NFLX-2547,Global Frontier 3,Sci-Fi,LATAM,18559989,2267675,24766054,7,2
NFLX-2548,Royal Kingdom 4,Animation,APAC,9554963,1725572,14070253,3,9
NFLX-2549,Rising Chronicles 2,Action,APAC,18639646,3239353,22764625,1,8
NFLX-2550,Dark Protocol 4,Romance,EMEA,34687900,4250965,54770326,6,8
NFLX-2551,Wild Rivalry 2,Animation,EMEA,1764231,397315,2665077,9,1
NFLX-2552,Ultimate Rivalry 4,Drama,LATAM,17342624,4112304,17623780,1,4
NFLX-2553,Secret Protocol 2,Action,EMEA,1678581,456555,1972190,3,1
NFLX-2554,Dark Chronicles 4,Romance,APAC,19673187,3990699,24120749,10,6
NFLX-2555,Secret Rivalry 3,Sci-Fi,APAC,18438521,4491853,29404718,3,4
NFLX-2556,Global Hearts 2,Animation,EMEA,35396590,8684186,53060676,5,2
NFLX-2557,Royal Horizon 2,Crime,LATAM,11795446,2327068,18599757,6,9
NFLX-2558,Infinite Vengeance 3,Comedy,APAC,28685051,4952657,42193269,9,4
NFLX-2559,Secret Kingdom 2,Drama,APAC,27535149,6230212,26032683,2,6
NFLX-2560,Secret Hearts 1,Romance,LATAM,20290474,5672074,28876418,6,6
NFLX-2561,Royal Odyssey 4,Animation,UCAN,28713134,4663069,44283716,8,3
NFLX-2562,Dark Rivalry 4,Sci-Fi,APAC,34228036,4273557,53281820,3,3
NFLX-2563,Dark Kingdom 1,Drama,APAC,21730453,6022069,31707722,9,8
NFLX-2564,Global Rivalry 3,Romance,APAC,39485214,6582509,41789911,8,7
NFLX-2565,Silent Protocol 3,Crime,UCAN,37050578,9017678,45669636,8,4
NFLX-2566,Silent Hearts 1,Action,UCAN,22002055,2870257,26298836,10,5
NFLX-2567,Lost Hearts 4,Comedy,APAC,37405049,6263229,36211016,9,8
NFLX-2568,Infinite Empire 1,Comedy,UCAN,32644250,4804214,36524833,10,7
NFLX-2569,Wild Chronicles 2,Sci-Fi,UCAN,22896887,5002804,31840003,9,2
NFLX-2570,Ultimate Frontier 4,Sci-Fi,LATAM,2281934,474463,3010064,7,7
NFLX-2571,Golden Frontier 1,Sci-Fi,UCAN,31013165,4946608,39352887,3,10
NFLX-2572,Shadow Heist 4,Fantasy,LATAM,15525923,3837374,15835211,7,5
NFLX-2573,Royal Kingdom 1,Crime,EMEA,3468810,620995,3942574,9,10
NFLX-2574,Infinite Hearts 2,Crime,EMEA,24277558,2971295,32833299,8,8
NFLX-2575,Dark Vengeance 1,Comedy,LATAM,7220955,1308779,7642107,1,6
NFLX-2576,Silent Rivalry 1,Action,LATAM,6782339,1568186,8273355,4,9
NFLX-2577,Rising Vengeance 3,Documentary,UCAN,21382911,4525439,23395376,4,2
NFLX-2578,Secret Odyssey 1,Documentary,APAC,3949815,972764,5218181,3,4
NFLX-2579,Wild Protocol 1,Crime,APAC,36453852,5121385,58048535,7,9
NFLX-2580,Royal Chronicles 1,Animation,APAC,30721419,6660121,39763597,3,4
NFLX-2581,Wild Odyssey 3,Action,APAC,34885113,6773379,36055090,8,10
NFLX-2582,Rising Legacy 2,Unscripted,APAC,20509389,2706231,29769846,4,3
NFLX-2583,Royal Protocol 4,Crime,APAC,34459227,9522763,45814374,6,10
NFLX-2584,Silent Protocol 4,Comedy,LATAM,29973021,6343127,29577890,9,4
NFLX-2585,Golden Legacy 2,Animation,UCAN,22741671,6502253,28367243,5,3
NFLX-2586,Dark Empire 2,Documentary,UCAN,25727246,6497411,38169692,2,9
NFLX-2587,Lost Rivalry 3,Fantasy,LATAM,39629698,7530871,45427061,8,4
NFLX-2588,Rising Odyssey 4,Romance,EMEA,26590329,3776350,25030773,10,6
NFLX-2589,Shadow Odyssey 1,Romance,EMEA,8211115,1638541,9358666,6,1
NFLX-2590,Ultimate Heist 1,Fantasy,UCAN,27644830,3674687,34601243,5,2
NFLX-2591,Dark Odyssey 3,Romance,APAC,4430809,735187,6044450,9,4
NFLX-2592,Golden Kingdom 4,Documentary,UCAN,9120904,2274879,11612671,3,9
NFLX-2593,Infinite Odyssey 2,Crime,UCAN,10671197,2918502,12163050,6,1
NFLX-2594,Royal Vengeance 4,Comedy,UCAN,37935354,7390220,57379247,8,8
NFLX-2595,Secret Frontier 4,Unscripted,APAC,29726405,3575171,46433750,6,7
NFLX-2596,Dark Odyssey 2,Drama,LATAM,9090333,2234501,8244128,4,5
NFLX-2597,Royal Frontier 1,Sci-Fi,LATAM,29874765,6562613,47129216,7,8
NFLX-2598,Lost Frontier 1,Sci-Fi,APAC,30855989,5521111,39847873,5,5
NFLX-2599,Infinite Chronicles 3,Documentary,UCAN,11519583,2993196,11162833,6,2
NFLX-2600,Silent Odyssey 4,Action,APAC,21113822,5608268,19257705,1,2
NFLX-2601,Shadow Horizon 2,Romance,LATAM,25975199,5770912,25314084,6,7
NFLX-2602,Royal Rivalry 3,Action,LATAM,12761306,2539000,15170309,5,2
NFLX-2603,Rising Frontier 1,Drama,LATAM,37247008,10991759,39433448,6,6
NFLX-2604,Secret Vengeance 2,Documentary,EMEA,17667654,3390059,26501549,3,3
NFLX-2605,Shadow Hearts 2,Animation,UCAN,20678968,3379275,24298978,4,2
NFLX-2606,Rising Protocol 3,Unscripted,UCAN,25584713,4416789,34521714,4,3
NFLX-2607,Lost Chronicles 1,Documentary,APAC,35798130,8095252,43446289,6,4
NFLX-2608,Secret Heist 1,Documentary,UCAN,39635398,6496037,41925710,8,7
NFLX-2609,Infinite Chronicles 2,Drama,EMEA,34191901,4717899,28764915,9,8
NFLX-2610,Dark Chronicles 3,Crime,UCAN,22281690,2934189,19467052,4,7
NFLX-2611,Silent Hearts 4,Comedy,UCAN,1492012,326348,1773566,9,8
NFLX-2612,Secret Legacy 4,Fantasy,EMEA,28903470,5188760,30087178,8,1
NFLX-2613,Infinite Rivalry 1,Comedy,APAC,39301408,6445053,52083662,2,6
NFLX-2614,Rising Heist 2,Drama,APAC,2730723,423651,2299910,3,9
